seq_no,busr,api_id,org_code,own_org_code,ast_id,scope,res_data
209,7r49UxTpH5,r6NDXKHwGw,ORG2025002,ORG2025001,M6WY3ka8dg,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020126_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImIzYmRlZTBlLWNlNjYtNDc1ZC05OTNkLTkwZDZiZjk3N2NjYSIsImV4cCI6MTczODI5MjQ4OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg4OH0._HlKGVStQLy0JvS4LdBpOi6FNhsSoevAXm2Ybu0e-YM"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjRjNTMwNjcxLWMwMDctNDM5Yy1hYTJlLTcxNTI3ODM5MmI4YiIsImV4cCI6MTczODM3NTI4OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg4OH0.9ALTEATsLgNSQQ1hgES23AnqIvOAO7qjfjwVmaF6Gg0"",""refresh_token_expires_in"":86400}"
210,qZUIYw9QKh,h2qOh703sD,ORG2025002,ORG2025001,QZQ9HjCFtP,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:28.690Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""521444.103"",""withdrawable_amt"":""520075.461"",""offered_rate"":""0.039"",""last_paid_in_cnt"":12}]}"
211,umJMVM2K5c,lM6LnpwDU9,ORG2025002,ORG2025001,PoVW6rrVzY,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020131_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjVmNjE4NzJmLTZhOTgtNDJjMy05Y2JmLTcyYWEwN2ViMzIzNSIsImV4cCI6MTczODI5MjQ5Mywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg5M30.z7KxSzDG9DLPT78UDOSSdpZE45ibNsq2StjdB6YXEO0"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImMyY2Y1NDA3LTJiNjUtNGQ3NC05NjQ5LTU2YjE1MWRmMzFlZiIsImV4cCI6MTczODM3NTI5Mywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg5M30.BNYcGXnaoAalto41UrkhrrjgHV4lWUbeks-P2SMmfgo"",""refresh_token_expires_in"":86400}"
212,9q9gpZe5yt,c7aAl8ZIQI,ORG2025002,ORG2025001,YKahWaWTeK,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:34.209Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""780533.2290000001"",""withdrawable_amt"":""777830.073"",""offered_rate"":""0.045"",""last_paid_in_cnt"":4}]}"
213,zf0y1CDW2F,6Gc0rEtEKi,ORG2025002,ORG2025001,16wWbrD5vL,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020136_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImJiMDA3MGIzLWNlMWItNDgzZi04MzJjLWViNDUxMDgxOTY0MiIsImV4cCI6MTczODI5MjQ5OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg5OH0.Lif0GDEhapnL-edx3SQLRJ0yCLFOyVRy6KkzcHoHWac"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImEzZDM0NGQwLTg3ZTAtNDk4YS1hZmQ2LWRjNDZmODUwYzc5NSIsImV4cCI6MTczODM3NTI5OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODg5OH0.bYW9wcyeCEfM6PQbQnlt7a6seBw1kn3qUuUlzoxaWPY"",""refresh_token_expires_in"":86400}"
214,Y9loaQzaor,TixKUoDp9S,ORG2025002,ORG2025001,S5uoqMkXeF,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:39.420Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""357109.898"",""withdrawable_amt"":""356113.063"",""offered_rate"":""0.047"",""last_paid_in_cnt"":8}]}"
215,IyXplNteGT,h54ctnL7VF,ORG2025002,ORG2025001,ko1HV15tBB,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250003_CA20250001_20250131020141_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjQ5OWYyYmRlLTRiNjUtNGU3Mi05ODVhLTBhMjhjZGUxNTY1NCIsImV4cCI6MTczODI5MjUwMywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkwM30.4Po2EBSlk0BPeKeqbWcSXXH918UHmhHAgCpX3FwC7lg"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6Ijc3MDViYTc5LWY5ZjQtNDFkOS04MDNiLThmNWVmZDhjNDZlNSIsImV4cCI6MTczODM3NTMwMywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkwM30.F33EL1AqiUMwbbUMR4N0uWOnoZSUZ4jBnAzQurMk6j8"",""refresh_token_expires_in"":86400}"
216,3Cr9RlNG2F,6y3fmgnNvE,ORG2025002,ORG2025001,n1mqPbC2q7,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:44.478Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_02"",""issue_date"":""2023-02-17T18:53:03.994Z"",""exp_date"":""2025-04-18T22:47:20.620Z"",""commit_amt"":""765868.421"",""monthly_paid_in_amt"":""451.084""}]}"
217,K4LvO5c3AV,gODOjDsQkc,ORG2025002,ORG2025001,r7pGjcAaFE,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:45.105Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""PHP"",""balance_amt"":""464994.874"",""withdrawable_amt"":""464151.42"",""offered_rate"":""0.047"",""last_paid_in_cnt"":9}]}"
218,tn52OW5hGp,hxyMbPf5KJ,ORG2025002,ORG2025001,nW6qMFtwgn,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020147_XXAB00490002"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImU4Mjk2ZTQ0LWY1MGQtNDc1OC1hMzgxLTk5ODUwZmIyNTY1YyIsImV4cCI6MTczODI5MjUwOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkwOX0.93p2gD0xentiBeLG3RitZuHQ3Yzbb1AAYjSyxh9ZXfU"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImZhNTZlOTg5LWRkZGMtNDkwZi05NmNkLWI4ZDQ4ZGZhMGRlNCIsImV4cCI6MTczODM3NTMwOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkwOX0.O2QlGoARwuGt9-_0CzFqFsk08GWefZ5HhOcMVyHBnBQ"",""refresh_token_expires_in"":86400}"
219,Iou5jQDOvr,WkoxalBNnO,ORG2025002,ORG2025001,ssnAgrtHQn,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:01:50.332Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""KRW"",""saving_method"":""METHOD_03"",""issue_date"":""2023-04-12T17:21:30.358Z"",""exp_date"":""2025-09-21T12:09:01.905Z"",""commit_amt"":""532713.8639999999"",""monthly_paid_in_amt"":""4421.714""}]}"
220,M9SCFxtFDz,PkS5h4k6pA,ORG2025002,ORG2025001,OnqqpQiroV,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020152_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6Ijc4ZWY1YjJlLTQwOWItNDIyMi04ZThkLTc4NzA3OTIyNWFmNiIsImV4cCI6MTczODI5MjUxNSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkxNX0.FMrL7Z8eFB_EtqTboxQuAF_fp2N5xYLhlTv21CWK6G0"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImI4OGQ4YzRhLTRjOWUtNDdmMS04ZmI3LTJiZTExNGVkZTM3NSIsImV4cCI6MTczODM3NTMxNSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkxNX0.ozM18NeZAB8dBY6-7a75j5vIOo2ngHnZP_cLungeqeg"",""refresh_token_expires_in"":86400}"
221,XuceJDmorC,CafysnWpxo,ORG2025002,ORG2025001,lo3abuh4ly,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020157_XXAB00490001"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjkzZTJmZjI5LTkxZjItNDM4My1iMDVjLTBjZDU4MTNmMzIwNyIsImV4cCI6MTczODI5MjUxOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkxOX0.qFdu-ZcI_gmHcrH8C-RecAUmkTlOA-TCdlP0Yj_kFbo"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImM3OGQyZDMyLTRiZjQtNDVjOS05YzA5LTdmMDE2YTU2OTdiZSIsImV4cCI6MTczODM3NTMxOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkxOX0.s6XCC504-aZ4jWyhVZMMnkGe8s5lDw9Z0VX2qk3UIL8"",""refresh_token_expires_in"":86400}"
222,fMJkuEfM4C,WkUcM7AfsD,ORG2025002,ORG2025001,yhzb9V7Uva,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:00.345Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_01"",""issue_date"":""2023-12-10T06:48:51.231Z"",""exp_date"":""2025-10-25T09:44:07.237Z"",""commit_amt"":""154019.986"",""monthly_paid_in_amt"":""905.761""}]}"
223,0hwDPO2Lq5,hSuUmqjAAW,ORG2025002,ORG2025001,XrSiYT57cV,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020202_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImZhY2RmYjE0LTY1N2YtNGY2ZS05OGZjLWFhZGMyOWQxOGRlYSIsImV4cCI6MTczODI5MjUyNSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkyNX0.EYWCAo3_yNi-7uJ5IL3uwTi26sLlqQR7f_1FkO2iOIY"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjMyYzUzNWM2LWNiNDItNDZkMy1iZWZjLTFjYzFmNjk0MTM4NiIsImV4cCI6MTczODM3NTMyNSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkyNX0.EPAZwSnoCRIMrOfrOe9zlX9aTXFkQGTQgcdqLUSclik"",""refresh_token_expires_in"":86400}"
224,oWUznpPcSi,iVmoxN9Mbd,ORG2025002,ORG2025001,LPbaK9aKJQ,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020207_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImVhOWZkNTI5LTA1ODAtNDEwYi05OTZlLWY0YTg1MTZmYjk2YiIsImV4cCI6MTczODI5MjUyOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkyOX0.XifYeV_xNZp9NvdmM_8_DbtXBajClSISRi9wAjpFqZE"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjljOTRjZmQ1LTg0OGMtNDcwZi1hZTA3LTY4NWI2MmNhY2JjOSIsImV4cCI6MTczODM3NTMyOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkyOX0.r2_MGpwaqkOEbMjiABHh-ZFMxEJrNEQwwQCGqDUuVKA"",""refresh_token_expires_in"":86400}"
225,sIr81Rrw4z,thqYA3VcLP,ORG2025002,ORG2025001,jlVvLgbskD,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020212_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjI4YzQ0NGM3LTU4MjMtNDU3Ni05Y2NlLTkzYTQ5ZjcyYmEwZiIsImV4cCI6MTczODI5MjUzNCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkzNH0.SZE6cLNV-oy5rXnHVEOxgQNIlKkx9MvCiq5sVxaHHDg"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImJiZDE0NDkwLWI1YjYtNGM0MS1hMmZjLTVjYWMxNjhhYmJmZiIsImV4cCI6MTczODM3NTMzNCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkzNH0.U2LTDW42XUNviGm7lL-ig4O004KKfe8CtchLXpPY-Oo"",""refresh_token_expires_in"":86400}"
226,VXkQUsXQen,SdJK4GyQuT,ORG2025002,ORG2025001,Rg36GEqsrB,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:14.682Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""PHP"",""saving_method"":""METHOD_01"",""issue_date"":""2023-01-29T15:03:56.451Z"",""exp_date"":""2025-09-01T07:09:36.145Z"",""commit_amt"":""946804.5550000001"",""monthly_paid_in_amt"":""3529.28""}]}"
227,yYETuA6DOQ,nB5u3Imdvp,ORG2025002,ORG2025001,LofM9rst9W,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020217_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjMzMDgyNTEzLWMxYjMtNDhiNC04ZjZkLTRlMDhlZTc4YmFiMiIsImV4cCI6MTczODI5MjUzOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkzOX0.n8uOJvokKryVLz3xDW9AkgSxuWrRlWVHn9dlMrFiW1U"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjUyMWY1NDQ4LTUxMzUtNDc1Ny1iNDMxLThlZjdmZjg4OTRmYyIsImV4cCI6MTczODM3NTMzOSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODkzOX0.a5fX199TjcJz2hqKTK_F_IcU2umz-nMRi-1jHSQRoNQ"",""refresh_token_expires_in"":86400}"
228,sxj3i1aknz,4JhTCowpMa,ORG2025002,ORG2025001,BhxCaLnlE9,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:19.945Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""173399.707"",""withdrawable_amt"":""173199.748"",""offered_rate"":""0.05"",""last_paid_in_cnt"":11}]}"
229,bjVFol6DTm,phX5C40bBu,ORG2025002,ORG2025001,dmfi8lxp5V,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250001_CA20250001_20250131020222_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImZiMmQyMGIwLTRjNjEtNDA5ZS1hNmRmLTY0ZTBlN2EyYmFmYyIsImV4cCI6MTczODI5MjU0NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk0NH0.5x_U3wpof8EMY7BKLuF4nIMAkN87o1CXFi3TAyCtV_s"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjNmYjUwZjM2LWUzNDgtNDIwNi1hMGE4LWQ5N2I4YmRmOWM0NiIsImV4cCI6MTczODM3NTM0NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk0NH0.XhcIqHo0Tqgv_GpNnHDGRpUc-ZEvOOtvWuBaBLgW0Ug"",""refresh_token_expires_in"":86400}"
230,ZMpjKyJKRn,et090EmN4M,ORG2025002,ORG2025001,sk0XXHNfiG,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250004_CA20250001_20250131020226_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjFhZGZiN2RiLTJhZjMtNGVkMS04YmNlLTc3NmE2N2FkYTAyZCIsImV4cCI6MTczODI5MjU0OSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk0OX0.AXvIB5u9etoD-baKgUQzuB-yTJEGmC1P-vLt-YKjVYE"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjY3ZWFkNWI2LTE4YTktNDc5MC05YzIyLTliMTAyZTVmMTA1ZSIsImV4cCI6MTczODM3NTM0OSwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk0OX0.y6ZLNAJ0Zy74LHXqxIyMVmbxaM2vRetzW32tjpcWiuU"",""refresh_token_expires_in"":86400}"
231,oVFbhyrISq,nxHJlXRtoq,ORG2025002,ORG2025001,ofCa9hRskt,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:29.685Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""KRW"",""balance_amt"":""120749.365"",""withdrawable_amt"":""119301.588"",""offered_rate"":""0.05"",""last_paid_in_cnt"":4}]}"
232,fMX6thGb9a,fylhq9EmxF,ORG2025002,ORG2025001,TUYU7z3aci,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020232_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImE1NTA0YWZiLTEzN2ItNDUzOC1hZDVlLTMxNmZmOTFmM2E1MiIsImV4cCI6MTczODI5MjU1NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk1NH0.lmGt2PYefeAvWd0kAJ8SW21s9Pg9HZSxXh4SdSxBYJM"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjBjYjAzNTBiLTNhNmQtNGU2ZS1iZjhmLTg2MzUxMTQxZDRlYyIsImV4cCI6MTczODM3NTM1NCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk1NH0.n1s5scL13pnQ9xSyyavEm-nH9X4H0c8iIl-BuoFvzJc"",""refresh_token_expires_in"":86400}"
233,LpKlXRpmIV,q8nWFtP94K,ORG2025002,ORG2025001,6B53vY7jWd,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250002_CA20250001_20250131020236_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjUzMzFiM2U4LWU0MTUtNGY4MS05YWVhLTFlNDM0ODExNWU0MSIsImV4cCI6MTczODI5MjU1OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk1OH0.0J_QYwGwFJkdm7a0q1o6mkQQyaZnhunMoVyyMFXRMoc"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjE1MTRlMWEzLWM4NWYtNGE3Mi1hOTAwLWFlMDlhZDEyNDk0NiIsImV4cCI6MTczODM3NTM1OCwic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk1OH0.yT4RcSxa-woNOQ1qWL30niaa37yOQuNIsdScKGHa3aE"",""refresh_token_expires_in"":86400}"
234,iPUqpzkQ8i,SRntdmasL2,ORG2025002,ORG2025001,CcRnIoHIPZ,bank.ca,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""tx_id"":""MD_ORG2025002_ORG2025001_RA20250005_CA20250001_20250131020241_XXAB00490000"",""token_type"":""Bearer"",""access_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6ImVmZjk2NDI4LTEzNWEtNGRhNi05YTZkLTA0YmNlMWFjNmViZCIsImV4cCI6MTczODI5MjU2Mywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk2M30.l-73JVLlYBZ1W5E5NqeKm6rX-Ihiga3Py-L6ApO3_8k"",""expires_in"":3600,""refresh_token"":""eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJhdWQiOiJPUkcyMDI1MDAyLUNMSUVOVC1JRCIsImp0aSI6IjUzODQwZGNmLTRmZmUtNGVjMy1hZjlmLWExZDI2YzcxMjQ0OSIsImV4cCI6MTczODM3NTM2Mywic2NvcGUiOiJpcCIsImlhdCI6MTczODI4ODk2M30.O5NuqMN17qZpCxb9vo29cvNY5Q_9YtwpUgkEw8NCJxY"",""refresh_token_expires_in"":86400}"
235,NVSdV9gJ5w,Q2hd15uqru,ORG2025002,ORG2025001,LaAZmbY6f4,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:43.978Z"",""basic_cnt"":1,""basicList"":[{""currency_code"":""USD"",""saving_method"":""METHOD_01"",""issue_date"":""2024-05-13T19:45:30.239Z"",""exp_date"":""2025-10-20T01:50:26.828Z"",""commit_amt"":""469945.945"",""monthly_paid_in_amt"":""656.869""}]}"
236,Ucfc2L4VGJ,goevyV2PY7,ORG2025002,ORG2025001,2VwMCS09Uz,bank.deposit,"{""rsp_code"":""0000"",""rsp_msg"":""Success"",""search_timestamp"":""2025-01-31T02:02:44.607Z"",""detail_cnt"":1,""detailList"":[{""currency_code"":""USD"",""balance_amt"":""995288.572"",""withdrawable_amt"":""992525.465"",""offered_rate"":""0.026"",""last_paid_in_cnt"":7}]}"
